LLm2_Kp_Sdown_to_LL1_Kp_Sdown,LLm2_Km_Sdown_to_LL1_Km_Sdown,LLm2_Kp_Sup_to_LL1_Kp_Sup,LLm2_Km_Sup_to_LL1_Km_Sup,LL1_Km_Sdown_to_LL2_Km_Sdown,LL1_Km_Sup_to_LL2_Km_Sup,u
101.82849154960533,,101.82849154960508,,110.04691345547494,110.04691345547505,69.99999999999994
102.18019403386954,,102.1801940338698,,110.39369384155208,110.39369384155195,70.49999999999994
102.53217430105614,,102.53217430105605,,110.74083475506262,110.7408347550626,70.99999999999993
102.88446476276388,,102.88446476276403,,111.08833318506963,111.08833318506971,71.49999999999993
103.2370570286461,,103.23705702864615,,111.43618614124046,111.43618614124057,71.99999999999993
103.58994807316569,,103.5899480731656,,111.78439065392988,111.78439065392992,72.49999999999993
103.94313530625496,,103.94313530625504,,112.13294377425422,112.13294377425427,72.99999999999993
104.29661624984347,,104.2966162498434,,112.4818425741598,112.48184257415971,73.49999999999993
104.65038847586774,,104.65038847586783,,112.83108414648468,112.83108414648464,73.99999999999993
105.00444958840787,,105.00444958840787,,113.18066560501359,113.18066560501357,74.49999999999993
105.35879721715943,,105.3587972171594,,113.53058408452736,113.53058408452728,74.99999999999993
105.71342901462634,,105.71342901462629,,113.88083674084531,113.88083674084538,75.49999999999993
106.06834265475149,,106.06834265475149,,114.23142075086244,114.23142075086261,75.99999999999993
106.42353583217286,,106.42353583217269,,114.58233331258026,114.58233331258023,76.49999999999993
106.77900626177777,,106.77900626177762,,114.93357164513178,114.93357164513165,76.99999999999993
107.13475167840936,,107.13475167840943,,115.28513298880105,115.28513298880111,77.49999999999993
107.49076983665461,,107.49076983665455,,115.63701460503768,115.63701460503768,77.99999999999993
107.84705851067817,,107.84705851067824,,115.98921377646408,115.98921377646417,78.49999999999993
108.20361549408308,,108.20361549408304,,116.34172780688037,116.34172780688034,78.99999999999993
108.56043859978628,,108.56043859978627,,116.69455402126059,116.69455402126056,79.49999999999991
108.91752565990427,,108.91752565990434,,117.04768976574736,117.0476897657473,79.99999999999991
109.27487452564266,,109.2748745256427,,117.40113240763891,117.40113240763878,80.49999999999991
109.63248306719026,,109.63248306719032,,117.75487933537252,117.75487933537244,80.99999999999991
109.99034917361321,,109.9903491736132,,118.10892795850319,118.1089279585032,81.49999999999991
110.34847075274976,,110.34847075274979,,118.46327570767778,118.46327570767792,81.99999999999991
110.70684573110603,,110.70684573110607,,118.81792003460377,118.81792003460384,82.49999999999991
111.06547205374943,,111.06547205374937,,119.17285841201512,119.1728584120151,82.99999999999991
111.42434768420247,,111.42434768420252,,119.52808833363241,119.52808833363247,83.49999999999991
111.78347060433522,,111.78347060433519,,119.88360731412068,119.88360731412067,83.99999999999993
112.14283881425669,,112.14283881425655,,120.23941288904071,120.2394128890407,84.49999999999993
112.50245033220489,,112.50245033220493,,120.59550261479902,120.59550261479905,84.99999999999993
112.86230319443581,,112.86230319443581,,120.95187406859229,120.95187406859233,85.49999999999993
113.22239545511175,,113.22239545511164,,121.30852484834884,121.30852484834887,85.99999999999993
113.58272518618736,,113.58272518618736,,121.6654525726668,121.66545257266675,86.49999999999993
113.94329047729617,,113.94329047729617,,122.02265488074717,122.02265488074727,86.99999999999991
114.30408943563458,,114.30408943563467,,122.38012943232684,122.38012943232673,87.49999999999991
114.66512018584595,,114.6651201858459,,122.73787390760371,122.73787390760371,87.99999999999991
115.02638086990257,,115.02638086990248,,123.0958860071635,123.09588600716356,88.49999999999991
115.38786964698768,,115.38786964698778,,123.45416345189977,123.45416345189969,88.99999999999991
115.74958469337734,,115.74958469337724,,123.81270398293275,123.81270398293273,89.49999999999991
116.11152420231834,,116.11152420231838,,124.17150536152565,124.17150536152576,89.99999999999991
116.47368638390962,,116.47368638390967,,124.53056536899683,124.53056536899689,90.49999999999991
116.83606946497949,,116.83606946497943,,124.88988180662986,124.88988180662986,90.99999999999991
117.1986716889641,,117.19867168896407,,125.24945249558203,125.24945249558212,91.49999999999991
117.5614913157849,,117.56149131578496,,125.60927527678912,125.60927527678919,91.99999999999991
117.924526621725,,117.92452662172504,,125.96934801086792,125.96934801086786,92.49999999999991
118.2877758993057,,118.28777589930593,,126.32966857801725,126.32966857801719,92.99999999999991
118.651237457163,,118.65123745716303,,126.69023487791605,126.690234877916,93.49999999999991
119.01490961992133,,119.0149096199213,,127.05104482961964,127.0510448296196,93.99999999999991
119.37879072807047,,119.37879072807054,,127.41209637145418,127.41209637145417,94.49999999999991
119.7428791378397,,119.74287913783971,,127.77338746090834,127.77338746090815,94.99999999999991
120.10717322107187,,120.10717322107195,,128.134916074524,128.13491607452391,95.4999999999999
120.47167136509827,,120.4716713650982,,128.49668020778503,128.4966802077851,95.9999999999999
120.83637197261285,,120.83637197261282,,128.85867787500413,128.85867787500422,96.4999999999999
121.20127346154598,,121.20127346154598,,129.22090710920793,129.22090710920796,96.9999999999999
121.56637426493847,,121.56637426493853,,129.58336596202042,129.58336596202048,97.4999999999999
121.93167283081576,,121.93167283081576,,129.9460525035459,129.9460525035459,97.9999999999999
122.29716762206138,,122.29716762206135,,130.30896482224904,130.308964822249,98.4999999999999
122.66285711629135,,122.6628571162914,,130.67210102483457,130.6721010248346,98.9999999999999
123.02873980572794,,123.02873980572782,,131.03545923612577,131.0354592361258,99.49999999999991
123.39481419707357,,123.39481419707352,,131.39903759894003,131.39903759893994,99.99999999999991
