u,LL1_Kp_Sdown_to_LL2_Kp_Sdown,LL1_Km_Sdown_to_LL2_Km_Sdown,LL1_Kp_Sup_to_LL2_Kp_Sup,LLm2_Km_Sup_to_LL1_Km_Sup,LLm2_Kp_Sup_to_LL1_Kp_Sup,LL1_Km_Sup_to_LL2_Km_Sup
68.5,37.20822178895793,107.18554795911638,,,93.57793253303618,107.18554795911639
68.75,37.13301074214553,107.35861981008661,,,93.74827779842205,107.35861981008661
69.0,37.057956454127904,107.53178651030382,,,93.91872095359884,107.53178651030382
69.25,36.98305852586997,107.70504765817185,,,94.08926164885756,107.70504765817185
69.5,36.90831655849877,107.87840285341014,,,94.25989953561478,107.87840285341014
69.75,36.833730153315834,108.05185169705611,,,94.43063426641346,108.05185169705612
70.0,36.75929891180914,108.2253937914673,,,94.60146549492364,108.2253937914673
70.25,36.68502243566425,108.39902874032359,,,94.77239287594347,108.39902874032359
70.5,36.61090032677602,108.57275614862908,,,94.94341606540026,108.57275614862908
70.75,36.53693218726113,108.74657562271334,,,95.11453472034991,108.74657562271334
71.0,36.46311761946774,108.9204867702338,,,95.28574849897919,108.92048677023378
71.25,36.389456225988766,109.09448920017687,,,95.4570570606038,109.09448920017687
71.5,36.31594760967083,109.26858252285987,,,95.6284600656718,109.26858252285987
71.75,36.24259137362769,109.44276634993153,,,95.79995717576105,109.44276634993153
72.0,36.16938712124894,109.61704029437391,,,95.97154805358129,109.61704029437391
72.25,36.09633445621223,109.79140397050337,,,96.14323236297383,109.79140397050337
72.5,36.02343298249397,109.96585699397134,,,96.31500976891107,109.96585699397134
72.75,35.95068230437878,110.14039898176537,,,96.48687993749753,110.14039898176537
73.0,35.87808202647125,110.31502955221016,,,96.65884253596914,110.31502955221016
73.25,35.80563175370568,110.48974832496722,,,96.83089723269319,110.48974832496721
73.5,35.733331091356504,110.66455492103717,,,97.00304369716858,110.66455492103717
73.75,35.66117964504815,110.83944896275871,,,97.17528160002519,110.8394489627587
74.0,35.58917702076513,111.01443007380934,,,97.34761061302385,111.01443007380934
74.25,35.51732282486265,111.1894978792063,,,97.52003040905564,111.1894978792063
74.5,35.445616664075615,111.36465200530567,,,97.6925406621418,111.36465200530567
74.75,35.37405814552841,111.5398920798034,,,97.86514104743335,111.5398920798034
75.0,35.30264687674496,111.71521773173454,,,98.03783124121001,111.71521773173455
75.25,35.23138246565745,111.89062859147367,,,98.2106109208805,111.89062859147367
75.5,35.16026452061679,112.06612429073402,,,98.38347976498042,112.066124290734
75.75,35.08929265040089,112.24170446256818,,,98.55643745317316,112.2417044625682
76.0,35.01846646422403,112.41736874136643,,,98.7294836662483,112.41736874136643
76.25,34.947785571746394,112.593116762857,,,98.90261808612053,112.59311676285698
76.5,34.877249583082545,112.76894816410515,,,99.07584039582937,112.76894816410517
76.75,34.806858108809905,112.9448625835133,,,99.24915027953811,112.9448625835133
77.0,34.73661075997884,113.12085966081847,,,99.42254742253206,113.12085966081847
77.25,34.66650714811968,113.29693903709327,,,99.5960315112187,113.29693903709328
77.5,34.596546885251854,113.47310035474382,,,99.76960223312591,113.47310035474385
77.75,34.526729583893015,113.64934325750932,,,99.94325927690038,113.64934325750932
78.0,34.45705485706592,113.82566739046,,,100.11700233230738,113.82566739046
78.25,34.38752231830856,114.00207239999705,,,100.29083109022858,114.00207239999705
78.5,34.31813158167965,114.17855793385039,,,100.46474524266173,114.17855793385039
78.75,34.24888226176924,114.35512364107794,,,100.63874448271793,114.35512364107794
79.0,34.17977397370497,114.53176917206389,,,100.81282850462178,114.53176917206389
79.25,34.110806333160255,114.70849417851636,,,100.98699700370872,114.70849417851636
79.5,34.04197895636267,114.88529831346764,,,101.16124967642384,114.88529831346766
79.75,33.97329146009987,115.06218123127056,,,101.33558622032112,115.06218123127056
