u,LLm2_Kp_Sdown_to_LL1_Kp_Sdown,LLm2_Km_Sdown_to_LL1_Km_Sdown,LLm2_Kp_Sup_to_LL1_Kp_Sup,LLm2_Km_Sup_to_LL1_Km_Sup
75.0,106.73629774461526,22.794686629252453,106.73629774461526,27.62157805614417
75.25,106.91312830893912,22.7250289048488,106.91312830893914,27.546330411739735
75.5,107.09003666694221,22.65552107965288,107.09003666694221,27.471245443569504
75.75,107.26702252192055,22.58616276966444,107.26702252192055,27.39632276809044
76.0,107.44408557836857,22.516953591239044,107.44408557836857,27.32156200178814
76.25,107.62122554197597,22.44789316109963,107.62122554197597,27.24696276119105
76.5,107.79844211962609,22.378981096347147,107.79844211962609,27.172524662883497
76.75,107.97573501939343,22.310217014471974,107.97573501939343,27.09824732351967
77.0,108.15310395054007,22.24160053336491,108.15310395054007,27.0241303598374
77.25,108.33054862351457,22.173131271327776,108.33054862351456,26.950173388671104
77.5,108.50806874994856,22.104808847084293,108.50806874994856,26.876376026965396
77.75,108.68566404265383,22.03663287979029,108.68566404265383,26.80273789178769
78.0,108.8633342156203,21.968602989045138,108.86333421562031,26.7292586003424
78.25,109.04107898401264,21.900718794900918,109.04107898401267,26.655937769982543
78.5,109.21889806416857,21.832979917873907,109.21889806416857,26.58277501822383
78.75,109.39679117359441,21.76538597895381,109.39679117359441,26.509769962756373
79.0,109.57475803096403,21.697936599614067,109.57475803096403,26.436922221457685
79.25,109.75279835611457,21.630631401822384,109.75279835611455,26.36423141240571
79.5,109.93091187004413,21.5634700080496,109.93091187004413,26.29169715389024
79.75,110.10909829490947,21.496452041280342,110.10909829490947,26.21931906442603
