u,LL1_Kp_Sdown_to_LL2_Kp_Sdown,LL1_Km_Sdown_to_LL2_Km_Sdown,LL1_Kp_Sup_to_LL2_Kp_Sup,LLm2_Km_Sup_to_LL1_Km_Sup,LLm2_Kp_Sup_to_LL1_Kp_Sup,LL1_Km_Sup_to_LL2_Km_Sup
69.5,36.90831655849877,107.87840285341014,,,98.63508814290381,101.31979665919984
69.75,36.83373015331583,108.05185169705612,,,98.80784850767756,101.49017740616125
70.0,36.75929891180914,108.2253937914673,,,98.98069915775088,101.66065860225444
70.25,36.68502243566425,108.39902874032359,,,99.15363976385689,101.8312398502261
70.5,36.61090032677602,108.57275614862907,,,99.32666999788547,102.00192075399151
70.75,36.53693218726113,108.74657562271335,,,99.49978953288169,102.1727009186367
71.0,36.46311761946774,108.9204867702338,,,99.6729980430469,102.34357995042176
71.25,36.38945622598876,109.09448920017687,,,99.84629520373585,102.51455745678322
71.5,36.31594760967083,109.26858252285987,,,100.01968069145906,102.68563304633702
71.75,36.2425913736277,109.44276634993153,,,100.19315418387926,102.85680632887988
72.0,36.16938712124894,109.61704029437391,,,100.36671535981253,103.02807691539266
72.25,36.09633445621222,109.79140397050337,,,100.54036389922686,103.19944441804199
72.5,36.023432982493965,109.96585699397134,,,100.71409948324091,103.3709084501824
72.75,35.95068230437877,110.14039898176537,,,100.88792179412386,103.54246862635829
73.0,35.87808202647125,110.31502955221016,,,101.06183051529379,103.71412456230604
73.25,35.80563175370569,110.4897483249672,,,101.235825331317,103.88587587495486
73.5,35.73333109135652,110.66455492103717,,,101.40990592790672,104.05772218243004
73.75,35.66117964504814,110.83944896275872,,,101.58407199192212,104.22966310405303
74.0,35.589177020765135,111.01443007380934,,,101.75832321136706,104.40169826034318
74.25,35.51732282486266,111.1894978792063,,,101.93265927538874,104.57382727301989
74.5,35.445616664075615,111.36465200530566,,,102.10707987427631,104.74604976500262
74.75,35.3740581455284,111.53989207980338,,,102.28158469946008,104.91836536041316
75.0,35.30264687674496,111.71521773173453,,,102.4561734435093,105.09077368457577
75.25,35.23138246565744,111.89062859147367,,,102.63084580013154,105.26327436401874
75.5,35.160264520616806,112.06612429073401,,,102.80560146417014,105.4358670264747
75.75,35.08929265040089,112.24170446256818,,,102.98044013160356,105.6085513008822
76.0,35.01846646422403,112.41736874136645,,,103.15536149954377,105.78132681738526
76.25,34.947785571746394,112.593116762857,,,103.3303652662338,105.95419320733463
76.5,34.877249583082545,112.76894816410515,,,103.5054511310467,106.12715010328802
76.75,34.80685810880989,112.9448625835133,,,103.68061879448405,106.30019713901115
77.0,34.73661075997884,113.12085966081847,,,103.85586795817298,106.47333394947646
77.25,34.66650714811968,113.29693903709328,,,104.0311983248658,106.64656017086497
77.5,34.596546885251854,113.47310035474385,,,104.20660959843732,106.81987544056545
77.75,34.526729583893015,113.64934325750932,,,104.38210148388276,106.99327939717489
78.0,34.45705485706592,113.82566739045998,,,104.55767368731647,107.16677168049759
78.25,34.38752231830856,114.00207239999705,,,104.73332591596908,107.34035193154631
78.5,34.31813158167965,114.17855793385039,,,104.90905787818654,107.51401979254072
78.75,34.24888226176924,114.35512364107794,,,105.0848692834268,107.68777490690812
79.0,34.17977397370497,114.53176917206389,,,105.26075984225884,107.86161691928254
79.25,34.110806333160255,114.70849417851636,,,105.4367292663598,108.03554547550362
79.5,34.04197895636266,114.88529831346764,,,105.61277726851264,108.20956022261768
79.75,33.97329146009989,115.06218123127056,,,105.78890356260503,108.38366080887539
