u,LL1_Kp_Sdown_to_LL2_Kp_Sdown,LLm2_Km_Sdown_to_LL1_Km_Sdown,LL1_Kp_Sup_to_LL2_Kp_Sup,LLm2_Km_Sup_to_LL1_Km_Sup,LLm2_Kp_Sup_to_LL1_Kp_Sup,LLm2_Kp_Sdown_to_LL1_Kp_Sdown,LL1_Km_Sdown_to_LL2_Km_Sdown,LL1_Km_Sup_to_LL2_Km_Sup
19.0,,,,,66.12255415797935,62.29992429131029,75.38113484798461,69.57746963790522
19.25,,,,,66.26895556784915,62.442864043743434,75.52632796733415,69.71839662862959
19.5,,,,,66.41553111466953,62.585984605768324,75.67170857007974,69.85951431193135
19.75,,,,,66.56228037169096,62.72928557406901,75.817276235186,70.00082230761038
20.0,,,,,66.7092029111176,62.87276654392822,75.96303053962941,70.14232023331746
20.25,,,,,66.8562983041292,63.016427109249676,76.10897105842415,70.28400770457843
20.5,,,,,67.00356612090529,63.16026686258266,76.25509736464709,70.42588433481764
20.75,,,,,67.15100593064707,63.3042853951445,76.40140902946338,70.56794973538175
21.0,,,,,67.29861730160069,63.44848229684434,76.54790562215261,70.71020351556439
21.25,,,,,67.44639980107974,63.59285715630619,76.69458671013388,70.85264528262958
21.5,,,,,67.5943529954881,63.73740956089241,76.84145185899237,70.99527464183677
21.75,,,,,67.74247645034245,63.882139096726924,76.98850063250394,71.13809119646392
22.0,,,,,67.89076973029493,64.02704534871839,77.13573259266231,71.28109454783298
22.25,,,,,68.03923239915517,64.1721279005832,77.28314729970363,71.4242842953332
22.5,,,,,68.1878640199134,64.31738633486913,77.43074431213321,71.56766003644611
22.75,,,,,68.33666415476216,64.4628202329779,77.57852318675117,71.71122136676985
23.0,,,,,68.48563236511875,64.60842917518855,77.72648347867832,71.85496788004353
23.25,,,,,68.63476821164727,64.7542127406802,77.87462474138249,71.99889916817224
23.5,,,,,68.78407125428099,64.90017050755544,78.02294652670379,72.14301482125063
23.75,,,,,68.93354105224397,65.04630205286279,78.1714483848815,72.28731442758867
24.0,,,,,69.08317716407302,65.19260695261957,78.3201298645793,72.43179757373531
24.25,,,,,69.23297914763995,65.33908478183537,78.46899051291187,72.57646384450389
24.5,,,,,69.38294656017254,65.48573511453374,78.61802987547046,72.72131282299617
