u,LL1_Kp_Sdown_to_LL2_Kp_Sdown,LLm2_Km_Sdown_to_LL1_Km_Sdown,LL1_Kp_Sup_to_LL2_Kp_Sup,LLm2_Km_Sup_to_LL1_Km_Sup,LLm2_Kp_Sup_to_LL1_Kp_Sup,LLm2_Kp_Sdown_to_LL1_Kp_Sdown,LL1_Km_Sdown_to_LL2_Km_Sdown,LL1_Km_Sup_to_LL2_Km_Sup
64.25,,,,,96.19729666303722,96.19729666303732,96.43253939301826,96.43253939301826
64.5,,,,,96.36931248351337,96.36931248351333,96.60061361384456,96.60061361384457
64.75,,,,,96.54142355626135,96.54142355626166,96.7687997355005,96.76879973550045
65.0,,,,,96.71362952416537,96.7136295241653,96.93709732503878,96.93709732503883
65.25,,,,,96.8859300313374,96.88593003133748,97.10550595056995,97.10550595056996
65.5,,,,,97.05832472311934,97.0583247231194,97.27402518126826,97.27402518126831
65.75,,,,,97.23081324608206,97.23081324608198,97.44265458737762,97.44265458737765
66.0,,,,,97.4033952480266,97.4033952480267,97.61139374021838,97.61139374021838
66.25,,,,,97.5760703779847,97.57607037798473,97.78024221219212,97.78024221219215
66.5,,,,,97.7488382862187,97.7488382862187,97.94919957678809,97.94919957678808
66.75,,,,,97.92169862422165,97.92169862422162,98.11826540858846,98.1182654085884
67.0,,,,,98.09465104471823,98.09465104471826,98.28743928327378,98.28743928327381
67.25,,,,,98.26769520166368,98.2676952016638,98.45672077762828,98.45672077762825
67.5,,,,,98.44083075024503,98.44083075024504,98.62610946954487,98.62610946954487
67.75,,,,,98.61405734687959,98.6140573468796,98.79560493803062,98.79560493803058
68.0,,,,,98.7873746492163,98.7873746492162,98.96520676321123,98.96520676321123
68.25,,,,,98.9607823161338,98.9607823161339,99.1349145263359,99.13491452633593
68.5,,,,,99.13428000774275,99.13428000774263,99.30472780978215,99.30472780978212
68.75,,,,,99.3078673853818,99.30786738538168,99.47464619706014,99.47464619706017
69.0,,,,,99.48154411162034,99.48154411162048,99.64466927281671,99.64466927281673
69.25,,,,,99.65530985025663,99.65530985025657,99.81479662284065,99.81479662284073
69.5,,,,,99.82916426631708,99.82916426631704,99.98502783406602,99.98502783406596
69.75,,,,,100.00310702605589,100.00310702605583,100.15536249457611,100.15536249457608
70.0,,,,,100.17713779695438,100.17713779695427,100.3258001936077,100.32580019360776
70.25,,,,,100.35125624771976,100.35125624771973,100.49634052155493,100.49634052155497
70.5,,,,,100.52546204828525,100.52546204828545,100.66698306997277,100.66698306997267
70.75,,,,,100.69975486980813,100.69975486980815,100.8377274315799,100.83772743157996
71.0,,,,,100.87413438466942,100.87413438466945,101.00857320026327,101.00857320026326
71.25,,,,,101.0486002664717,101.04860026647171,101.17951997108054,101.17951997108054
71.5,,,,,101.22315219004021,101.22315219004028,101.35056734026392,101.35056734026391
71.75,,,,,101.39778983141936,101.39778983141943,101.52171490522238,101.52171490522235
72.0,,,,,101.572512867873,101.57251286787303,101.69296226454532,101.69296226454533
72.25,,,,,101.74732097788234,101.74732097788241,101.86430901800512,101.86430901800509
72.5,,,,,101.92221384114518,101.92221384114495,102.03575476655972,102.03575476655973
72.75,,,,,102.09719113857352,102.0971911385736,102.20729911235541,102.20729911235547
73.0,,,,,102.27225255229416,102.272252552294,102.37894165872956,102.37894165872962
73.25,,,,,102.44739776564413,102.44739776564401,102.55068201021189,102.55068201021183
73.5,,,,,102.62262646317205,102.622626463172,102.7225197725285,102.7225197725284
73.75,,,,,102.79793833063479,102.79793833063465,102.89445455260253,102.8944545526025
74.0,,,,,102.97333305499653,102.97333305499659,103.06648595855665,103.06648595855665
74.25,,,,,103.14881032442665,103.14881032442662,103.23861359971556,103.23861359971562
74.5,,,,,103.32436982829779,103.32436982829776,103.41083708660697,103.41083708660696
74.75,,,,,103.50001125718455,103.50001125718458,103.58315603096378,103.5831560309638
75.0,,,,,103.67573430286166,103.6757343028616,103.75557004572579,103.75557004572579
75.25,,,,,103.85153865830156,103.85153865830156,103.9280787450409,103.92807874504098
75.5,,,,,104.02742401767233,104.0274240176723,104.10068174426672,104.10068174426678
75.75,,,,,104.20339007633599,104.20339007633609,104.27337865997251,104.2733786599724
76.0,,,,,104.37943653084703,104.37943653084702,104.44616910993855,104.44616910993858
76.25,,,,,104.55556307894871,104.5555630789488,104.61905271315956,104.61905271315949
76.5,,,,,104.73176941957271,104.73176941957269,104.7920290898439,104.79202908984388
76.75,,,,,104.90805525283557,104.90805525283545,104.96509786141613,104.96509786141613
77.0,,,,,105.08442028003665,105.08442028003662,105.13825865051595,105.13825865051594
77.25,,,,,105.26086420365684,105.26086420365672,105.31151108100067,105.31151108100073
77.5,,,,,105.43738672735492,105.43738672735495,105.48485477794475,105.4848547779447
77.75,,,,,105.61398755596613,105.61398755596613,105.65828936764095,105.65828936764098
78.0,,,,,105.79066639549892,105.79066639549899,105.83181447760026,105.8318144776002
78.25,,,,,105.96742295313314,105.96742295313327,106.00542973655268,106.00542973655267
78.5,,,,,106.14425693721759,106.14425693721765,106.17913477444733,106.17913477444733
78.75,,,,,106.32116805726676,106.32116805726668,106.35292922245276,106.35292922245284
79.0,,,,,106.4981560239589,106.49815602395893,106.52681271295718,106.52681271295722
79.25,,,,,106.67522054913357,106.67522054913354,106.70078487956727,106.70078487956721
79.5,,,,,106.85236134578787,106.85236134578801,106.87484535711022,106.8748453571102
79.75,,,,,107.02957812807554,107.02957812807551,107.04899378163175,107.04899378163171
