u,LL1_Kp_Sdown_to_LL2_Kp_Sdown,LLm2_Km_Sdown_to_LL1_Km_Sdown,LLm2_Kp_Sup_to_LL1_Kp_Sup,LLm2_Km_Sup_to_LL1_Km_Sup,LLm2_Kp_Sdown_to_LL1_Kp_Sdown,LL1_Km_Sdown_to_LL2_Km_Sdown
68.25,,,101.99239587749213,29.716155870502647,97.77265220384747,100.46941364663249
68.5,,,102.16700942235708,29.63637128199215,97.94495616262923,100.63928614845902
68.75,,,102.34170923228785,29.55675968259675,98.1173520703995,100.80926110310068
69.0,,,102.51649497750074,29.477320693635267,98.28983959210579,100.97933810750914
69.25,,,102.69136632945589,29.398053936040036,98.46241839385308,101.14951675978884
69.5,,,102.86632296085632,29.318959030373776,98.63508814290381,101.31979665919982
69.75,,,103.04136454564684,29.240035596845775,98.80784850767756,101.49017740616125
70.0,,,103.21649075901308,29.161283255328655,98.98069915775088,101.66065860225443
70.25,,,103.39170127738024,29.0827016253751,99.15363976385686,101.83123985022608
70.5,,,103.56699577841246,29.00429032623411,99.32666999788549,102.00192075399153
70.75,,,103.74237394101053,28.92604897686682,99.49978953288169,102.1727009186367
71.0,,,103.91783544531192,28.847977195963377,99.67299804304693,102.34357995042174
71.25,,,104.09337997268763,28.770074601958296,99.84629520373585,102.51455745678322
71.5,,,104.26900720574307,28.692340813046677,100.01968069145909,102.68563304633702
71.75,,,104.44471682831423,28.614775447200127,100.19315418387926,102.85680632887988
72.0,,,104.62050852546781,28.537378122182446,100.3667153598125,103.02807691539265
72.25,,,104.79638198349895,28.460148455564912,100.54036389922686,103.19944441804199
72.5,,,104.97233688992932,28.383086064742372,100.71409948324091,103.37090845018241
72.75,,,105.14837293350612,28.306190566947897,100.88792179412386,103.5424686263583
73.0,,,105.32448980419963,28.229461579268754,101.06183051529379,103.71412456230607
73.25,,,105.50068719320183,28.15289871866118,101.23582533131699,103.88587587495486
73.5,,,105.67696479292422,28.07650160196548,101.40990592790672,104.05772218243004
73.75,,,105.8533222969962,28.000269845920954,101.58407199192209,104.22966310405303
74.0,,,106.02975940026292,27.924203067181246,101.75832321136707,104.40169826034318
74.25,,,106.20627579878317,27.848300882328,101.93265927538874,104.57382727301989
74.5,,,106.38287118982733,27.772562907886734,102.10707987427631,104.74604976500262
74.75,,,106.55954527187558,27.696988760340375,102.28158469946007,104.91836536041315
75.0,,,106.73629774461526,27.621578056144166,102.45617344350927,105.09077368457577
75.25,,,106.91312830893914,27.546330411739735,102.63084580013155,105.26327436401874
75.5,,,107.0900366669422,27.4712454435695,102.80560146417015,105.43586702647468
75.75,,,107.26702252192055,27.396322768090435,102.98044013160353,105.6085513008822
76.0,,,107.44408557836854,27.321562001788156,103.15536149954377,105.78132681738526
76.25,,,107.62122554197597,27.246962761191046,103.3303652662338,105.95419320733461
76.5,,,107.79844211962609,27.17252466288349,103.5054511310467,106.12715010328802
76.75,,,107.97573501939343,27.098247323519683,103.6806187944841,106.30019713901113
77.0,,,108.15310395054004,27.02413035983739,103.85586795817301,106.47333394947646
77.25,,,108.33054862351456,26.950173388671107,104.03119832486578,106.64656017086497
77.5,,,108.50806874994856,26.876376026965396,104.20660959843735,106.81987544056545
77.75,,,108.68566404265383,26.802737891787693,104.38210148388276,106.99327939717489
78.0,,,108.86333421562031,26.7292586003424,104.55767368731648,107.16677168049759
78.25,,,109.04107898401269,26.655937769982554,104.73332591596906,107.34035193154631
78.5,,,109.21889806416857,26.582775018223824,104.90905787818653,107.51401979254072
78.75,,,109.39679117359444,26.509769962756362,105.0848692834268,107.68777490690812
79.0,,,109.57475803096405,26.43692222145768,105.26075984225885,107.86161691928254
79.25,,,109.75279835611457,26.364231412405726,105.43672926635979,108.03554547550362
79.5,,,109.93091187004413,26.291697153890226,105.61277726851263,108.2095602226177
79.75,,,110.10909829490947,26.219319064426024,105.78890356260504,108.38366080887539
