u,LL1_Kp_Sdown_to_LL2_Kp_Sdown,LLm2_Km_Sdown_to_LL1_Km_Sdown,LLm2_Kp_Sup_to_LL1_Kp_Sup,LLm2_Km_Sup_to_LL1_Km_Sup,LLm2_Kp_Sdown_to_LL1_Kp_Sdown,LL1_Km_Sdown_to_LL2_Km_Sdown
69.25,,,102.69136632945589,24.439074040384355,98.46241839385308,101.14951675978884
69.5,,,102.86632296085632,24.365862009222994,98.63508814290381,101.31979665919982
69.75,,,103.04136454564684,24.292808779888006,98.80784850767756,101.49017740616125
70.0,,,103.2164907590131,24.219913963564192,98.98069915775088,101.66065860225441
70.25,,,103.39170127738025,24.147177171501905,99.15363976385686,101.83123985022607
70.5,,,103.56699577841248,24.074598015030947,99.32666999788547,102.00192075399153
70.75,,,103.74237394101053,24.002176105573895,99.49978953288169,102.1727009186367
71.0,,,103.91783544531194,23.929911054660565,99.6729980430469,102.34357995042174
71.25,,,104.09337997268761,23.85780247394053,99.84629520373585,102.51455745678322
71.5,,,104.2690072057431,23.785849975197337,100.01968069145909,102.685633046337
71.75,,,104.44471682831423,23.714053170361495,100.19315418387924,102.85680632887988
72.0,,,104.62050852546781,23.642411671523803,100.36671535981252,103.02807691539266
72.25,,,104.79638198349895,23.57092509094818,100.54036389922686,103.19944441804199
72.5,,,104.97233688992932,23.499593041085035,100.71409948324091,103.37090845018241
72.75,,,105.14837293350612,23.428415134583553,100.88792179412386,103.54246862635829
73.0,,,105.32448980419964,23.357390984305134,101.06183051529379,103.71412456230605
73.25,,,105.50068719320183,23.28652020333537,101.23582533131702,103.88587587495486
73.5,,,105.67696479292422,23.21580240499693,101.40990592790672,104.05772218243004
73.75,,,105.8533222969962,23.145237202861736,101.58407199192209,104.22966310405303
74.0,,,106.02975940026292,23.074824210763765,101.75832321136707,104.40169826034318
74.25,,,106.20627579878317,23.004563042810247,101.93265927538874,104.5738272730199
74.5,,,106.38287118982731,22.93445331339479,102.1070798742763,104.74604976500264
74.75,,,106.55954527187559,22.864494637208573,102.28158469946007,104.91836536041316
75.0,,,106.73629774461523,22.794686629252446,102.4561734435093,105.09077368457577
75.25,,,106.91312830893912,22.725028904848813,102.63084580013155,105.26327436401877
75.5,,,107.09003666694221,22.6555210796529,102.80560146417015,105.43586702647468
75.75,,,107.26702252192055,22.586162769664433,102.98044013160356,105.60855130088221
76.0,,,107.44408557836854,22.516953591239037,103.15536149954377,105.78132681738526
76.25,,,107.62122554197597,22.44789316109963,103.3303652662338,105.95419320733461
76.5,,,107.79844211962609,22.378981096347147,103.5054511310467,106.12715010328802
76.75,,,107.97573501939343,22.31021701447196,103.6806187944841,106.30019713901115
77.0,,,108.15310395054004,22.241600533364924,103.85586795817301,106.47333394947646
77.25,,,108.33054862351457,22.173131271327776,104.03119832486578,106.64656017086499
77.5,,,108.50806874994856,22.104808847084307,104.20660959843734,106.81987544056545
77.75,,,108.68566404265381,22.036632879790297,104.38210148388276,106.99327939717489
78.0,,,108.86333421562031,21.968602989045124,104.55767368731648,107.1667716804976
78.25,,,109.04107898401266,21.900718794900897,104.73332591596906,107.34035193154631
78.5,,,109.21889806416857,21.832979917873907,104.90905787818653,107.51401979254072
78.75,,,109.39679117359441,21.765385978953802,105.08486928342681,107.68777490690812
79.0,,,109.57475803096403,21.697936599614046,105.26075984225889,107.86161691928254
79.25,,,109.75279835611457,21.630631401822377,105.4367292663598,108.0355454755036
79.5,,,109.93091187004414,21.563470008049613,105.61277726851264,108.20956022261768
79.75,,,110.10909829490946,21.49645204128035,105.78890356260504,108.38366080887539
