u,LLm2_Kp_Sdown_to_LL1_Kp_Sdown,LLm2_Km_Sdown_to_LL1_Km_Sdown,LLm2_Kp_Sup_to_LL1_Kp_Sup,LLm2_Km_Sup_to_LL1_Km_Sup
73.5,105.67696479292425,28.076501601965475,105.67696479292424,28.07650160196547
73.75,105.85332229699617,28.00026984592096,105.85332229699618,28.000269845920958
74.0,106.02975940026292,27.924203067181256,106.02975940026292,27.92420306718125
74.25,106.20627579878317,27.84830088232801,106.20627579878317,27.848300882328008
74.5,106.38287118982731,27.77256290788676,106.38287118982731,27.772562907886734
74.75,106.55954527187559,27.696988760340385,106.55954527187559,27.696988760340375
75.0,106.73629774461523,27.621578056144163,106.73629774461523,27.621578056144173
75.25,106.9131283089391,27.54633041173973,106.91312830893912,27.546330411739735
75.5,107.09003666694221,27.471245443569497,107.09003666694221,27.47124544356949
75.75,107.26702252192055,27.396322768090435,107.26702252192055,27.396322768090425
76.0,107.44408557836856,27.321562001788166,107.44408557836856,27.32156200178814
76.25,107.62122554197597,27.246962761191067,107.62122554197597,27.24696276119105
76.5,107.79844211962609,27.17252466288349,107.79844211962607,27.17252466288348
76.75,107.97573501939343,27.09824732351968,107.97573501939343,27.09824732351967
77.0,108.15310395054004,27.0241303598374,108.15310395054004,27.024130359837397
77.25,108.33054862351455,26.95017338867113,108.33054862351456,26.950173388671118
77.5,108.50806874994856,26.876376026965406,108.50806874994856,26.876376026965392
77.75,108.68566404265383,26.8027378917877,108.68566404265383,26.80273789178768
78.0,108.8633342156203,26.72925860034241,108.86333421562031,26.729258600342398
78.25,109.04107898401264,26.655937769982565,109.04107898401267,26.655937769982543
78.5,109.21889806416857,26.582775018223817,109.21889806416858,26.582775018223828
78.75,109.39679117359442,26.50976996275639,109.39679117359441,26.50976996275637
79.0,109.57475803096403,26.436922221457678,109.57475803096403,26.43692222145767
79.25,109.75279835611457,26.364231412405722,109.75279835611457,26.364231412405708
79.5,109.93091187004413,26.291697153890237,109.93091187004414,26.291697153890244
79.75,110.10909829490947,26.219319064426042,110.10909829490947,26.219319064426017
