u,LL1_Kp_Sdown_to_LL2_Kp_Sdown,LL1_Km_Sdown_to_LL2_Km_Sdown,LL1_Kp_Sup_to_LL2_Kp_Sup,LL1_Km_Sup_to_LL2_Km_Sup
4.5,62.621758065386246,67.29392985058217,62.621758065386246,67.29392985058217
4.75,62.49591911582809,67.42760923384067,62.49591911582809,67.42760923384067
5.0,62.3702954241097,67.56149630168167,62.370295424109706,67.56149630168167
5.25,62.24488712002951,67.69559078806378,62.24488712002952,67.69559078806378
5.5,62.11969432972052,67.82989242370185,62.11969432972052,67.82989242370185
5.75,61.99471717564625,67.964400936084,61.99471717564626,67.964400936084
6.0,61.86995577659586,68.09911604948682,61.869955776595866,68.09911604948684
6.25,61.74541024768064,68.234037484993,61.74541024768064,68.23403748499301
6.5,61.621080700330594,68.36916496050783,61.621080700330594,68.36916496050785
6.75,61.49696724229047,68.50449819077639,61.49696724229047,68.5044981907764
7.0,61.373069977617575,68.6400368874011,61.373069977617575,68.6400368874011
7.25,61.24938900667814,68.77578075885857,61.24938900667814,68.77578075885859
7.5,61.12592442614622,68.91172951051863,61.12592442614623,68.91172951051863
7.75,61.00267632900032,69.04788284466173,61.00267632900033,69.04788284466173
8.0,60.879644804522286,69.18424046049697,60.879644804522286,69.18424046049697
8.25,60.75682993829622,69.32080205418092,60.756829938296235,69.32080205418092
8.5,60.63423181220635,69.45756731883668,60.63423181220635,69.4575673188367
8.75,60.511850504436964,69.59453594457248,60.511850504436964,69.59453594457248
9.0,60.3896860894713,69.73170761850068,60.3896860894713,69.73170761850069
9.25,60.267738638092254,69.86908202475716,60.26773863809226,69.86908202475718
9.5,60.146008217381066,70.00665884452162,60.146008217381066,70.00665884452162
9.75,60.024494890718984,70.14443775603651,60.02449489071899,70.14443775603651
10.0,59.90319871778692,70.28241843462753,59.90319871778692,70.28241843462753
10.25,59.782119754567354,70.42060055272333,59.782119754567354,70.42060055272333
10.5,59.661258053344724,70.55898377987661,59.661258053344724,70.55898377987663
10.75,59.540613662707756,70.69756778278438,59.540613662707756,70.69756778278438
11.0,59.420186627550635,70.83635222530813,59.420186627550635,70.83635222530813
11.25,59.299976989075844,70.97533676849585,59.29997698907586,70.97533676849585
11.5,59.179984784796254,71.1145210706025,59.17998478479626,71.1145210706025
11.75,59.060210048537726,71.25390478711151,59.060210048537726,71.25390478711151
12.0,58.940652810442955,71.39348757075629,58.94065281044296,71.39348757075629
12.25,58.82131309697375,71.533269071542,58.82131309697375,71.533269071542
12.5,58.70219093091557,71.67324893676717,58.70219093091557,71.67324893676717
12.75,58.583286331381,71.8134268110458,58.583286331381,71.8134268110458
13.0,58.46459931381421,71.95380233632982,58.46459931381421,71.95380233632982
13.25,58.34612988999535,72.09437515193079,58.34612988999535,72.09437515193079
13.5,58.227878068045506,72.23514489454371,58.22787806804551,72.23514489454372
13.75,58.10984385243165,72.37611119826786,58.10984385243165,72.37611119826786
14.0,57.99202724397197,72.51727369463096,57.992027243971975,72.51727369463097
14.25,57.874428239842345,72.65863201261169,57.87442823984235,72.65863201261169
14.5,57.75704683358046,72.80018577866294,57.75704683358046,72.80018577866295
14.75,57.63988301509472,72.94193461673441,57.63988301509472,72.94193461673443
15.0,57.52293677066787,73.08387814829749,57.52293677066787,73.08387814829749
15.25,57.40620808296626,73.22601599236677,57.40620808296626,73.22601599236677
15.5,57.28969693104534,73.36834776552529,57.28969693104534,73.3683477655253
15.75,57.17340329035761,73.51087308194764,57.17340329035761,73.51087308194764
16.0,57.05732713276052,73.65359155342402,57.05732713276052,73.65359155342404
16.25,56.94146842652384,73.79650278938401,56.94146842652384,73.79650278938402
16.5,56.82582713633767,73.93960639692101,56.82582713633767,73.93960639692101
16.75,56.710403223321926,74.0829019808165,56.710403223321926,74.0829019808165
17.0,56.595196645033795,74.22638914356385,56.595196645033795,74.22638914356386
